name|numLocations|type|address|website|state|brewery_id
Palisade Brewing Co.|1|MultitapBar|not listed|not listed|oklahoma|5605
Brauerei Haag|1|BOP-BrewOnPremise-Closed|not listed|not listed|connecticut|5621
Osteria Di Bastardu' - Last Out|1|Brewpub|not listed|not listed|rhode-island|5638
Birreria Blues|1|MultitapBar|not listed|not listed|hawaii|5639
Brauerei Locher AG|1|Brewpub-Closed|not listed|not listed|colorado|5687
Humperdinks Restaurant and Sports Bar|1|Microbrewery|not listed|not listed|nevada|5688
Switchback Brewing Company|1|BOP-BrewOnPremise|not listed|not listed|delaware|5691
The Olde Stone Brewing Company|1|BOP-BrewOnPremise|not listed|not listed|minnesota|5696
OPZ Saransk|1|Contract|not listed|not listed|nebraska|5705
Braugaststätte Döbler|1|ContractBrewery-Closed|not listed|not listed|oregon|5706
Airbräu München|1|Brewpub-Closed|not listed|not listed|massachusetts|5707
Ankerbräu Nördlingen|1|Brewpub-Closed|not listed|not listed|texas|5708
Arcobräu Gräfliches Brauhaus|1|Microbrewery-Closed|not listed|not listed|oklahoma|5709
Augusta Bräu|1|Mircobrewery|not listed|not listed|ohio|5711
Brauerei Alwin Märkl|1|Microbrewery|not listed|not listed|maryland|5721
Brauerei Blauer Löwe|1|ContractBrewery-Closed|not listed|not listed|alaska|5727
Bayerische Löwenbrauerei|1|MultitapBar|not listed|not listed|kentucky|5751
Brauerei Aldersbach|1|Microbrewery-Closed|not listed|not listed|north-dakota|5752
Brauerei Baumer|1|Contract|not listed|not listed|wyoming|5753
Brauerei Bischofshof|1|BOP-BrewOnPremise-Closed|not listed|not listed|new-hampshire|5755
Kiesel Bräu|1|ContractBrewery|not listed|not listed|new-york|5764
Weideneder Brau|1|Brewpub|not listed|not listed|new-jersey|5765
Brauerei Enzensteiner|1|Microbrewery-Closed|not listed|not listed|puerto-rico|5773
Brauerei Erharting|1|RegionalBrewery|not listed|not listed|oklahoma|5774
Brauerei Stempfhuber|1|Contract|not listed|not listed|illinois|5778
Brauerei Josef Schweighart|1|RegionalBrewery|not listed|not listed|tennessee|5782
Brauerei Karg|1|ContractBrewery|not listed|not listed|massachusetts|5784
Bad Windsheimer Bürgerbräu|1|MultitapBar|not listed|not listed|south-carolina|5787
Brauerei Josef Greif|1|Brewpub-Closed|not listed|not listed|south-carolina|5794
Kauzen Bräu|1|Brewpub-Closed|not listed|not listed|california|5798
Brauerei Kühbach|1|MultitapBar|not listed|not listed|delaware|5800
Brauerei Friedel|1|Microbrewery-Closed|not listed|not listed|south-carolina|5809
Brauerei Frischeisen|1|Contract|not listed|not listed|vermont|5812
Brauerei Laupheimer Günz|1|RegionalBrewery|not listed|not listed|oklahoma|5816
Brauerei Georg Michael GmbH|1|ContractBrewery|not listed|not listed|washington|5817
Brauerei Goss|1|RegionalBrewery|not listed|not listed|kansas|5819
Kapplerbräu|1|Microbrewery-Closed|not listed|not listed|new-hampshire|5823
Brauerei Gundel|1|Contract|not listed|not listed|north-carolina|5825
Brauerei Hacklberg|1|Brewpub|not listed|not listed|north-dakota|5830
Brauerei Hans Hennemann|1|Microbrewery-Closed|not listed|not listed|washington-dc|5835
Brauerei Hauf GmbH|1|BOP-BrewOnPremise-Closed|not listed|not listed|alabama|5838
Brauerei Sigwart KG|1|Brewpub-Closed|not listed|not listed|idaho|5843
Brauerei Maisach - Bräustüberl Maisach|1|Microbrewery|not listed|not listed|connecticut|5847
Brauerei Mittenwald|1|BOP-BrewOnPremise|not listed|not listed|new-mexico|5848
Brauerei S. Riegele|1|BOP-BrewOnPremise-Closed|not listed|not listed|washington-dc|5850
Brauerei Josef Schimpfle|1|ContractBrewery-Closed|not listed|not listed|massachusetts|5851
Brauerei Schäffler|1|BOP-BrewOnPremise|not listed|not listed|new-mexico|5854
Private Landbrauerei Schönram|1|Brewpub|not listed|not listed|alaska|5855
Brauerei Thomas Ametsbichler|1|Brewpub-Closed|not listed|not listed|idaho|5857
Brauerei Wittmann|1|MultitapBar|not listed|not listed|delaware|5859
Eittinger Fischerbräu|1|BOP-BrewOnPremise|not listed|not listed|new-jersey|5886
Engelbräu Rettenberg|1|Microbrewery-Closed|not listed|not listed|puerto-rico|5887
Walnut Brewery|1|Contract|not listed|not listed|virginia|5892
Brewery At The Bay / Put-In-Bay Brewing Co.|1|Brewpub-Closed|not listed|not listed|new-mexico|5904
Brauerei Franz Xaver Glossner|1|ContractBrewery|not listed|not listed|oregon|5908
Jamesport Brewing Company Inc.|1|Microbrewery-Closed|not listed|not listed|virginia|5910
Brauerei  Gasthof Höhn|1|MultitapBar|not listed|not listed|georgia|5911
Brauerei Johann Kneitinger|1|Brewpub-Closed|not listed|not listed|vermont|5913
Brauerei Johannes Grasser|1|BOP-BrewOnPremise|not listed|not listed|kentucky|5914
Brauerei Julius Hummel|1|BOP-BrewOnPremise|not listed|not listed|pennsylvania|5918
Brauerei Karl Strauss|1|BOP-BrewOnPremise|not listed|not listed|nebraska|5923
Brauerei Konrad Will|1|BOP-BrewOnPremise-Closed|not listed|not listed|michigan|5926
Brauerei Kraus|1|BOP-BrewOnPremise|not listed|not listed|arkansas|5927
Brauerei Gasthof Kundmüller|1|BOP-BrewOnPremise|not listed|not listed|west-virginia|5928
Brauerei Leonhard Schübel|1|Contract|not listed|not listed|maryland|5930
Brauerei Michael Plank|1|BOP-BrewOnPremise|not listed|not listed|washington-dc|5943
Brauerei Müller|1|BOP-BrewOnPremise-Closed|not listed|not listed|maryland|5946
Brauerei Mälzerei Otto Kienberger|1|BOP-BrewOnPremise|not listed|not listed|nebraska|5947
Brauerei Norbert Fischer|1|Microbrewery|not listed|not listed|hawaii|5948
Brauerei Ott|1|RegionalBrewery|not listed|not listed|texas|5949
Brauerei Otto Hübner|1|BOP-BrewOnPremise-Closed|not listed|not listed|minnesota|5950
Brauerei Peter Griess|1|Brewpub|not listed|not listed|maine|5952
Brauerei Reichold|1|Brewpub-Closed|not listed|not listed|georgia|5957
Brauerei Richard Wagner|1|Brewpub|not listed|not listed|nebraska|5959
Ludwig Roth Bierbrauerei GmbH|1|ContractBrewery|not listed|not listed|indiana|5961
Brauerei Sauer|1|Microbrewery-Closed|not listed|not listed|south-carolina|5962
Brauerei Schlappeseppel GmbH|1|Brewpub-Closed|not listed|not listed|minnesota|5964
Brauerei Gasthof Schwan - Schwanenbräu|1|Brewpub-Closed|not listed|not listed|arkansas|5966
Staffelberg Bräu Fam. Geldner-Wehritz|1|BOP-BrewOnPremise|not listed|not listed|missouri|5970
Brauerei Wolfshöhe K. u. F. Weber GmbH & Co. KG|1|Contract|not listed|not listed|north-dakota|5980
Brauerei Zehendner GmbH|1|Microbrewery-Closed|not listed|not listed|virginia|5983
Brauerei Zirndorf GmbH|1|Microbrewery-Closed|not listed|not listed|new-hampshire|5985
Brauerei Zur Sonne|1|BOP-BrewOnPremise-Closed|not listed|not listed|alabama|5989
Brauhaus Schinner|1|BOP-BrewOnPremise|not listed|not listed|alabama|5995
Brauhaus Schweinfurt GmbH|1|BOP-BrewOnPremise|not listed|not listed|new-hampshire|5996
Erste Dampfbierbrauerei Zwiesel W. Pfeiffer KG|1|Contract|not listed|not listed|texas|6006
Eschenbacher Wagner-Bräu Privatbrauerei GmbH|1|Brewpub-Closed|not listed|not listed|iowa|6008
Exportbierbrauerei Richard Glenk OHG|1|Brewpub|not listed|not listed|montana|6009
Brauerei Friedr. Jacob|1|Microbrewery-Closed|not listed|not listed|indiana|6012
Felsen Bräu W. Glossner KG|1|ContractBrewery-Closed|not listed|not listed|massachusetts|6013
Fischer´s Stiftungsbräu GmbH|1|BOP-BrewOnPremise|not listed|not listed|maryland|6014
Forstquell Brauerei von Friedrich Höhenberger|1|Contract|not listed|not listed|north-carolina|6015
Franken Bräu Lorenz Bauer GmbH & Co. KG|1|ContractBrewery|not listed|not listed|illinois|6016
Freiherr Von Poschinger Braysche Schlossbrauerei Irlbach GmbH|1|ContractBrewery-Closed|not listed|not listed|texas|6018
Fürstliches Brauhaus Ellingen|1|Mircobrewery|not listed|not listed|alabama|6019
Ludwig Ehrnsperger Gansbrauerei|1|Microbrewery-Closed|not listed|not listed|maryland|6021
Bürgerbräu Hersbruck Deinlein & Co. KG|1|Brewpub|not listed|not listed|north-carolina|6023
Privatbrauerei Bürgerbräu Naila A. Wohn OHG|1|Microbrewery|not listed|not listed|utah|6024
Gräfliche Brauerei Arco Valley|1|Microbrewery-Closed|not listed|not listed|montana|6033
Günther Bräu|1|Microbrewery|not listed|not listed|north-dakota|6037
Hauff Bräu|1|Brewpub-Closed|not listed|not listed|california|6039
Hirschbräu Friedrich Wurm KG|1|ContractBrewery|not listed|not listed|washington-dc|6043
Weyermann Brauerei GmbH|1|Microbrewery|not listed|not listed|kansas|6044
Held Bräu|1|BOP-BrewOnPremise|not listed|not listed|kentucky|6046
Hönicks  Bräu|1|ContractBrewery-Closed|not listed|not listed|minnesota|6051
Innstadt Brauerei|1|Contract|not listed|not listed|maine|6052
Jura Bräu|1|Microbrewery|not listed|not listed|new-mexico|6056
Karmelitenbrauerei Karl Sturm|1|BOP-BrewOnPremise-Closed|not listed|not listed|delaware|6059
Klosterbrauerei Weissenohe / Klosterbrauerei Weißenohe Wirtshaus|1|Contract|not listed|not listed|connecticut|6063
Brewbakers|1|ContractBrewery-Closed|not listed|not listed|nevada|6067
Southside Speakeasy And Brewpub|1|BOP-BrewOnPremise|not listed|not listed|wyoming|6068
Klosterbrauerei Furth GmbH & Co. KG|1|BOP-BrewOnPremise-Closed|not listed|not listed|puerto-rico|6074
Klosterbrauerei Mallersdorf|1|BOP-BrewOnPremise|not listed|not listed|north-carolina|6076
Klosterbrauerei Scheyern|1|ContractBrewery|not listed|not listed|massachusetts|6078
Konrad Krug Brauerei|1|Mircobrewery|not listed|not listed|maryland|6087
Kronenbrauerei Rudolf Wahl KG|1|RegionalBrewery|not listed|not listed|connecticut|6090
Kössel Bräu|1|Contract|not listed|not listed|virginia|6092
Lederer Bräu GmbH Lederer Kulturbrauerei|1|RegionalBrewery|not listed|not listed|michigan|6097
Lang Bräu OHG|1|BOP-BrewOnPremise|not listed|not listed|georgia|6099
Georg Meinel Bierbrauerei KG|1|Mircobrewery|not listed|not listed|new-york|6102
Müllerbräu Neuötting K. Müller|1|Brewpub-Closed|not listed|not listed|idaho|6104
Mühlfelder Brauhaus|1|ContractBrewery-Closed|not listed|not listed|south-dakota|6105
Meckatzer Löwenbräu Benedikt Weiss KG|1|Contract|not listed|not listed|washington-dc|6116
"Orth Bräu GmbH & Co. KG ""Zum Fuchsbeck"""|1|BOP-BrewOnPremise|not listed|not listed|indiana|6121
Ottenbräu Abensberg|1|Brewpub|not listed|not listed|wyoming|6122
Beck Bräu OHG|1|Microbrewery|not listed|not listed|wisconsin|6126
Postbrauerei Weiler u. Siebersquelle Anton Zinth KG|1|BOP-BrewOnPremise|not listed|not listed|south-carolina|6127
Privatbrauerei Hofmühl GmbH|1|BOP-BrewOnPremise-Closed|not listed|not listed|delaware|6130
Privatbrauerei Reh|1|ContractBrewery-Closed|not listed|not listed|illinois|6135
Brauerei Stöttner|1|BOP-BrewOnPremise|not listed|not listed|hawaii|6141
Private Landbrauerei Scheuerer|1|Microbrewery-Closed|not listed|not listed|tennessee|6143
Pyraser Bier GmbH & Co. KG|1|Brewpub-Closed|not listed|not listed|oregon|6144
Püls Bräu OHG|1|ContractBrewery-Closed|not listed|not listed|kansas|6147
Ritter St. Georgenbrauerei Karl Glossner GmbH & Co. KG|1|Microbrewery|not listed|not listed|virginia|6152
Schlossbrauerei Autenried GmbH|1|BOP-BrewOnPremise|not listed|not listed|wyoming|6155
Schlossbrauerei Eichhofen|1|Mircobrewery|not listed|not listed|vermont|6156
Schlossbrauerei Reckendorf Georg Dirauf KG|1|ContractBrewery-Closed|not listed|not listed|michigan|6169
Schlossbrauerei Stelzer|1|Mircobrewery|not listed|not listed|ohio|6174
Schlossbrauerei Unterbaar A. Freiherr von Trockau|1|Brewpub-Closed|not listed|not listed|hawaii|6177
Schwarzbräu GmbH|1|ContractBrewery-Closed|not listed|not listed|illinois|6188
Schäffbräu Rudolf Schäff|1|Microbrewery-Closed|not listed|not listed|puerto-rico|6191
Sitterbräu Gasthausbrauerei|1|BOP-BrewOnPremise|not listed|not listed|new-mexico|6192
Spezial Brauerei Schierling GmbH|1|MultitapBar|not listed|not listed|washington-dc|6195
Liebhart´s Bräuhaus|1|Microbrewery|not listed|not listed|georgia|6197
Storchenbräu|1|BOP-BrewOnPremise|not listed|not listed|tennessee|6203
Bräustüberl zum Thorbräu|1|RegionalBrewery|not listed|not listed|colorado|6204
Weissbierbrauerei Schwendl|1|ContractBrewery|not listed|not listed|oregon|6209
Weissbräu Unertl|1|Brewpub|not listed|not listed|washington-dc|6211
Brauerei Grandauer - Wildbräu Grafing vor München|1|BOP-BrewOnPremise|not listed|not listed|texas|6214
Spitalbrauerei Regensburg|1|Brewpub|not listed|not listed|south-dakota|6218
Weib´s Brauhaus|1|ContractBrewery|not listed|not listed|florida|6221
Weissbierbrauerei Simon KG|1|BOP-BrewOnPremise-Closed|not listed|not listed|nevada|6223
Weissbräu Kösslarn|1|Microbrewery-Closed|not listed|not listed|louisiana|6225
Winkler Bräu Schlicht GmbH & Co.|1|ContractBrewery|not listed|not listed|oklahoma|6227
Wolferstetter Bräu Georg Huber|1|ContractBrewery|not listed|not listed|new-mexico|6228
Kulmbacher Kommunbräu|1|Brewpub|not listed|not listed|utah|6238
Philadelphia's|1|Mircobrewery|not listed|not listed|hawaii|6243
Tuck's Brewery|1|Microbrewery-Closed|not listed|not listed|utah|6244
Mount Rushmore Brewing Company|1|RegionalBrewery|not listed|not listed|washington-dc|6250
Bragdy Ynys Môn|1|Microbrewery-Closed|not listed|not listed|maine|6251
Brauerei Ganter GmbH & Co. KG|1|Microbrewery|not listed|not listed|west-virginia|6256
The Ram Restaurant & Brewery/Bighorn Brewery|1|Microbrewery-Closed|not listed|not listed|puerto-rico|6263
Flagstaff Brewing Company|1|RegionalBrewery|not listed|not listed|maine|6266
Brasserie Oc'Ale|1|Microbrewery|not listed|not listed|montana|6268
Salmon Creek Brewery & Pub|1|ContractBrewery-Closed|not listed|not listed|iowa|6269
CANOE Brewpub|1|BOP-BrewOnPremise|not listed|not listed|montana|6272
Sair Inn|1|BOP-BrewOnPremise-Closed|not listed|not listed|oregon|6274
Stariy Georg|1|BOP-BrewOnPremise|not listed|not listed|north-dakota|6275
Stakhanovitz|1|Mircobrewery|not listed|not listed|arizona|6277
Zhigulovskiy Pivo-Byezalkogolniy Kombinat/U Vakano|1|ContractBrewery-Closed|not listed|not listed|missouri|6278
"Kombinat Pivo-Byezalkogolnikh Napitkov ""Shikhan"" (CEBCO)"|1|ContractBrewery|not listed|not listed|new-mexico|6287
Picobrouwerij Alvinne / Den Bierzolder|1|Microbrewery|not listed|not listed|pennsylvania|6288
Independent Distillers (Aust)|1|Brewpub-Closed|not listed|not listed|pennsylvania|6295
Old Hat Brewery & Grill|1|Microbrewery|not listed|not listed|iowa|6300
Vizit OAO|1|BOP-BrewOnPremise|not listed|not listed|alaska|6305
The Lion Brewery Restaurant|1|BOP-BrewOnPremise-Closed|not listed|not listed|florida|6326
Brouwerij De Prael|1|RegionalBrewery|not listed|not listed|virginia|6331
Misty's Steakhouse And Brewery|1|Brewpub-Closed|not listed|not listed|new-jersey|6334
The Dodging Duck Brewhaus|1|BOP-BrewOnPremise|not listed|not listed|washington|6339
King Brewery|1|Mircobrewery|not listed|not listed|georgia|6346
Trattoria Microbirreria Cà De Gos|1|Mircobrewery|not listed|not listed|minnesota|6356
Jack's Brewing Company|1|Contract|not listed|not listed|nebraska|6371
Fort Collins Brewing|1|BOP-BrewOnPremise-Closed|not listed|not listed|alabama|6372
Banfi|1|ContractBrewery-Closed|not listed|not listed|oregon|6376
Pivovarinniy Zavod Samko|1|ContractBrewery|not listed|not listed|utah|6390
Abbeydale Brewery|1|Brewpub-Closed|not listed|not listed|wyoming|6393
Alcazar Brewing Co.|1|BOP-BrewOnPremise|not listed|not listed|kansas|6394
Boggart Hole Clough Brewing Co.|1|Brewpub|not listed|not listed|nebraska|6395
Povolzhye OAO|1|Microbrewery|not listed|not listed|vermont|6399
Hoa Vien Brauhaus Restaurant|1|ContractBrewery-Closed|not listed|not listed|alabama|6432
Gilden Kölsch Brauerei GmbH|1|Brewpub|not listed|not listed|wyoming|6474
Pivovariya Moskva-Efes ZAO|1|Microbrewery-Closed|not listed|not listed|missouri|6484
Joseph Holt Group plc|1|BOP-BrewOnPremise|not listed|not listed|california|6488
Wernecker Bierbrauerei|1|RegionalBrewery|not listed|not listed|texas|6493
BrewHouse at Whistler / High Mountain Brewing Company|1|Mircobrewery|not listed|not listed|washington|6508
Yaletown Brewing Co.|1|RegionalBrewery|not listed|not listed|new-jersey|6509
Dix BBQ & Brewery|1|BOP-BrewOnPremise-Closed|not listed|not listed|south-carolina|6511
Schorschbräu|1|BOP-BrewOnPremise-Closed|not listed|not listed|colorado|6513
Nokian - PUP (Perkanmaan Uusi Panimo)|1|BOP-BrewOnPremise|not listed|not listed|oregon|6528
Kitzmann Bräu|1|MultitapBar|not listed|not listed|rhode-island|6536
City Of Cambridge Brewery Company Limited|1|RegionalBrewery|not listed|not listed|massachusetts|6545
Coach House Brewing Company Ltd.|1|ContractBrewery|not listed|not listed|rhode-island|6558
Cottage Brewing Co. Ltd|1|MultitapBar|not listed|not listed|connecticut|6559
Old Chimneys Brewery|1|BOP-BrewOnPremise-Closed|not listed|not listed|kentucky|6560
Ventnor Brewery|1|Brewpub|not listed|not listed|minnesota|6561
Hops Grillhouse & Brewery|1|Microbrewery|not listed|not listed|utah|6565
Brasserie Du Chant Du Loup|1|Microbrewery|not listed|not listed|hawaii|6571
Berrow Brewery|1|BOP-BrewOnPremise|not listed|not listed|nevada|6573
Blackdown Brewery|1|Microbrewery|not listed|not listed|texas|6574
Crouch Vale Brewery Limited|1|Microbrewery|not listed|not listed|maine|6575
Hardys & Hansons PLC|1|BOP-BrewOnPremise-Closed|not listed|not listed|oregon|6576
Titanic Brewery|1|Contract|not listed|not listed|georgia|6577
The Cambridge House Brewpub|1|Microbrewery|not listed|not listed|louisiana|6578
Lawrence Victor Estate|1|Contract|not listed|not listed|connecticut|6581
Auerhahn Bräu Schlitz GmbH|1|ContractBrewery-Closed|not listed|not listed|puerto-rico|6592
Bad Homburger Brauhaus Graf Zeppelin (Hofgut Kronenhof)|1|Microbrewery-Closed|not listed|not listed|maryland|6593
Brauerei Alsfeld AG|1|ContractBrewery|not listed|not listed|texas|6595
Brauerei Grohe GmbH|1|ContractBrewery-Closed|not listed|not listed|utah|6596
Schwalm Bräu - Privat Brauerei Fr. Haaß KG|1|Mircobrewery|not listed|not listed|hawaii|6597
Bärenbräu GmbH|1|Brewpub-Closed|not listed|not listed|arkansas|6604
Darmstädter Privatbrauerei GmbH|1|Brewpub-Closed|not listed|not listed|iowa|6605
Darmstädter Ratskeller Hausbrauerei GmbH|1|Brewpub|not listed|not listed|georgia|6606
Eschweger Klosterbrauerei|1|BOP-BrewOnPremise-Closed|not listed|not listed|new-hampshire|6609
Privatbrauerei Glaab|1|BOP-BrewOnPremise-Closed|not listed|not listed|connecticut|6613
Hochstiftliches Brauhaus Fulda GmbH|1|ContractBrewery|not listed|not listed|colorado|6614
Brauhaus Knallhütte/Hütt Brauerei Bettenhäuser GmbH & Co. KG|1|ContractBrewery|not listed|not listed|arkansas|6615
